,ema_fast,ema_slow,end_value
0,11,13,30954.0
1,12,13,29284.3
2,10,15,29236.4
3,11,14,28435.0
4,11,21,24861.9
5,5,24,24720.0
6,12,15,23705.0
7,13,14,23612.1
8,8,18,23307.0
9,11,16,23152.7
