,ema_fast,ema_slow,annual_return
0,24,19,18.938105147087843
1,23,20,18.75400414851171
2,22,21,18.43129561798791
3,24,21,18.429068826582867
4,23,21,17.862338548483383
5,24,20,17.77956864185348
6,23,22,17.679043646936805
7,24,22,15.807490432178652
8,22,20,15.007225817361643
9,24,23,14.50154258877216
10,24,18,13.868554416999098
11,1,41,13.705825152233086
12,23,19,13.6399355799892
13,1,42,13.633199635702669
14,1,43,13.618133761904184
15,1,47,13.42093334628184
16,1,44,13.29351771497679
17,1,51,13.139255120040398
18,1,46,13.088975649136824
19,24,17,12.991928580357929
20,1,45,12.83407012491889
21,1,50,12.593169733848807
22,1,48,12.465174348349112
23,1,40,12.40610841259762
24,3,11,12.006232966087111
25,1,52,11.929395415768708
26,2,15,11.91045063197842
27,1,39,11.82967172910566
28,3,23,11.779582546586225
29,1,49,11.766641429543354
30,23,18,11.662554522889897
31,22,19,11.49646275366632
32,1,57,11.494909450281469
33,2,16,11.422696285340267
34,3,14,11.309095230481018
35,21,20,11.2359681253494
36,21,19,11.234363448622322
37,22,18,11.234363448622322
38,23,17,11.033528696663826
39,1,22,11.023983693232443
40,1,21,10.964442416492668
41,2,25,10.911237501077869
42,1,55,10.687639446065448
43,2,29,10.652612321568244
44,3,24,10.634253771674338
45,2,30,10.62101670108327
46,2,39,10.522587693404091
47,24,16,10.50700069526625
48,2,38,10.48272991006775
49,1,58,10.406621987320973
