,ema_fast,ema_slow,annual_return
0,21,23,27.685510796226996
1,20,24,27.48972184687017
2,5,15,27.31949483058944
3,11,40,27.286001103877357
4,12,38,27.180922239642022
5,9,12,26.92985312240792
6,9,13,26.81618165597322
7,9,11,26.7320331283018
8,8,14,26.675080892840924
9,10,11,26.669221261402654
10,7,17,26.58853847836312
11,12,39,26.52057213920362
12,7,15,26.374764960025445
13,10,41,26.354536580897392
14,23,24,26.34272966060726
15,6,18,26.315299199765317
16,11,39,26.30152716574137
17,20,21,26.27847165439659
18,10,40,26.274087806022276
19,13,36,26.273926126831103
20,19,25,26.242218029847457
21,6,17,26.210369833493385
22,22,26,26.18336360006485
23,21,27,26.16912307300719
24,23,25,26.154568895511925
25,7,16,26.152811907843653
26,7,13,26.144193426606957
27,10,42,26.09419841357796
28,19,23,26.0704067865303
29,20,28,26.063295899022894
30,12,37,26.03074198388195
31,14,34,26.030093277700068
32,8,15,25.981722331114643
33,6,16,25.97531886712088
34,7,14,25.95267487620283
35,15,32,25.92338557863629
36,19,29,25.910913949996555
37,21,26,25.897041724030817
38,20,27,25.897041724030817
39,22,25,25.88174334435565
40,18,23,25.86048080012327
41,14,29,25.83477509819692
42,18,24,25.829491344043443
43,11,38,25.824034076983217
44,19,26,25.799410126203448
45,19,22,25.791188128565583
46,19,28,25.783621261962264
47,20,22,25.779609891624958
48,24,42,25.760190323706865
49,21,22,25.741761629778075
