,ema_fast,ema_slow,end_value
0,6,12,33992.9
1,8,10,31559.8
2,7,11,26788.0
3,5,11,25263.9
4,6,10,24036.0
5,9,10,23077.0
6,6,11,22899.8
7,7,10,22385.7
8,8,11,21993.5
9,23,49,20721.0
