,ema_fast,ema_slow,annual_return
0,22,11,20.9511456857889
1,21,11,20.76486011538787
2,18,13,20.35760659315157
3,23,10,20.15430614861548
4,19,13,20.02053861916932
5,22,10,19.89105589237635
6,17,14,19.817385207608535
7,14,11,19.788582300924272
8,16,15,19.76082941549293
9,15,10,19.69449860868573
10,21,10,19.64967937243282
11,20,11,19.626354896321477
12,5,45,19.56001183915287
13,5,46,19.510490983776545
14,20,12,19.395190283985155
15,19,12,19.03911492356236
16,8,39,19.01656169136624
17,17,11,18.93469928563874
18,7,41,18.840365701403822
19,14,10,18.77783005047512
20,22,53,18.77485623684546
21,6,43,18.650329199703677
22,16,12,18.648882241657255
23,23,51,18.48966634450911
24,18,12,18.46886028519246
25,7,40,18.4678428511118
26,19,10,18.376727850056067
27,23,52,18.368678641750694
28,5,44,18.35697142036448
29,15,13,18.30189190495742
30,17,13,18.257301472727058
31,21,54,18.2380891774336
32,5,47,18.22674015433616
33,13,11,18.05799589430455
34,6,42,18.030619656513107
35,5,42,17.98413916377371
36,14,13,17.941962957727768
37,22,49,17.870891821775466
38,16,14,17.84850958671658
39,23,50,17.776248078153785
40,18,11,17.749794990125686
41,5,43,17.71316939729493
42,24,49,17.712884696413226
43,20,10,17.683134663218095
44,24,52,17.646603006817465
45,5,54,17.644431972296534
46,24,50,17.619624511359156
47,21,51,17.602149177304042
48,5,53,17.58443581075568
49,19,11,17.574436128543258
