,ema_fast,ema_slow,end_value
0,9,12,31619.2
1,10,11,29247.4
2,9,13,29156.5
3,6,16,27348.9
4,10,12,27048.0
5,7,14,24744.3
6,7,15,24495.4
7,8,14,24433.7
8,8,13,24181.2
9,13,14,20866.0
