,ema_fast,ema_slow,annual_return
0,8,77,15.67149339105496
1,8,76,15.433339136183472
2,8,78,15.276790735221834
3,8,74,15.211847865443326
4,8,75,15.211847865443326
5,8,70,14.864912359196689
6,8,71,14.741722141148925
7,8,72,14.66134655269247
8,8,73,14.393654719862608
9,8,66,14.13271712100031
10,8,65,13.928844532279712
11,7,74,13.866176619090536
12,7,75,13.810135691097717
13,1,73,13.769780520091796
14,7,72,13.6208496289764
15,9,69,13.581912522747134
16,9,68,13.581912522747134
17,9,74,13.52521815218243
18,7,73,13.438488568750271
19,8,69,13.385023540552258
20,9,72,13.342187212688868
21,9,71,13.342187212688868
22,8,67,13.335261454152766
23,7,76,13.299050189147382
24,9,70,13.277055769270389
25,10,64,13.268118819476737
26,10,67,13.18535392760967
27,10,66,13.18535392760967
28,7,77,13.177668772810236
29,9,67,13.079338296110269
30,9,73,13.055037917892877
31,11,68,13.00374978170831
32,10,65,12.945296203040105
33,6,79,12.919529077820274
34,8,68,12.902552262894671
35,9,16,12.897503646801637
36,12,61,12.886147196614091
37,10,68,12.87729681099165
38,13,63,12.836397201658515
39,24,66,12.80459333076254
40,10,15,12.788800772970882
41,24,65,12.778438782212325
42,11,64,12.766115832748442
43,11,63,12.747552332340382
44,11,62,12.747552332340382
45,10,71,12.66572294577329
46,10,69,12.656613042804011
47,24,64,12.612941728364072
48,1,55,12.607446680387596
49,12,62,12.601433838188644
