,ema_fast,ema_slow,end_value
0,18,57,63015.0
1,22,58,58164.3
2,17,58,58118.4
3,16,59,57801.0
4,24,54,57017.0
5,19,56,56671.4
6,15,53,56483.8
7,18,47,53768.1
8,24,53,53539.3
9,23,56,53538.6
