,ema_fast,ema_slow,annual_return
0,16,11,11.540163529812672
1,14,13,11.075376596808397
2,15,12,10.91787373574491
3,17,10,10.890186559436698
4,18,10,10.655756354746597
5,13,12,10.600030739860427
6,14,11,10.479357960877357
7,11,10,10.150867685137111
8,15,13,9.52387203165368
9,17,11,9.52243473750608
10,14,12,9.323874544634965
11,19,18,9.286896744879524
12,15,11,9.269909703039051
13,16,12,9.25020783306147
14,16,10,9.197307109331913
15,12,10,9.128962268331858
16,21,15,9.07672208241014
17,19,17,9.007726762284536
18,20,17,8.992196086360742
19,21,16,8.992196086360742
20,20,16,8.807790965602608
21,23,19,8.777626295197205
22,22,20,8.734569701154758
23,24,19,8.664911224160697
24,24,18,8.51584313332513
25,24,14,8.342822208217054
26,23,14,8.242635745395221
27,22,15,8.140031698252786
28,17,12,8.098484141675701
29,13,10,8.06666940750278
30,24,15,8.022360720031346
31,23,20,8.001281523754662
32,24,13,7.972754327186461
33,23,22,7.963340825269895
34,19,10,7.956303930995631
35,21,18,7.918421221365116
36,20,19,7.918421221365116
37,14,10,7.914751978795794
38,23,15,7.91389436619518
39,22,17,7.904190678332683
40,23,18,7.880879161041533
41,21,19,7.878565853053557
42,24,17,7.867040563129887
43,15,10,7.866177301942042
44,24,21,7.859252785301705
45,22,14,7.8489816090267635
46,23,16,7.840939203396219
47,22,18,7.815449859179299
48,24,23,7.814503147970901
49,22,19,7.773047119419038
