,ema_fast,ema_slow,end_value
0,6,15,10356.0
1,8,13,10236.0
2,7,14,10211.0
3,7,15,10208.0
4,5,17,10203.0
5,5,18,10161.0
6,5,16,10160.0
7,6,16,10157.0
8,5,19,10114.0
9,4,20,10086.0
