,ema_fast,ema_slow,annual_return
0,11,10,16.442161320747005
1,12,11,12.614165580261352
2,12,10,12.259891855402284
3,14,10,11.97224893398021
4,13,10,11.754370050927667
5,13,11,10.22006511576694
6,16,10,10.217319885335822
7,15,11,9.759942010745338
8,18,10,9.705684471622806
9,14,12,9.465063252360876
10,15,10,9.42296152258802
11,16,11,9.253075537590467
12,14,11,9.042775458739118
13,13,12,9.015187382764884
14,15,12,8.989710112088133
15,17,10,8.840986992158676
16,16,14,8.429176950827081
17,14,13,8.325176379097933
18,17,11,8.274689771054037
19,19,12,8.235977034370686
20,16,12,8.163356542878185
21,6,66,8.096873964500919
22,18,13,7.870221019655245
23,8,43,7.777640830985424
24,15,13,7.744548642664334
25,6,68,7.742607691704538
26,8,44,7.618100269402298
27,6,67,7.542548474175745
28,17,14,7.5125705248091
29,8,46,7.509867452321817
30,8,47,7.427882862145176
31,5,65,7.382316050466493
32,21,10,7.373460949439467
33,8,42,7.365101119400292
34,8,45,7.316946334548313
35,16,30,7.303647285864033
36,7,61,7.256579411830129
37,20,10,7.237540073254205
38,7,62,7.230299877044685
39,17,12,7.226268985135493
40,22,10,7.216482981192537
41,18,27,7.196365308432401
42,19,11,7.179583880831336
43,10,40,7.1412130410706185
44,11,40,7.125708767450653
45,7,44,7.125221835266257
46,11,38,7.108375521259201
47,6,65,7.106684348875988
48,17,29,7.092109833511433
49,19,26,7.069369372414143
