,ema_fast,ema_slow,end_value
0,3,23,18670.0
1,4,19,18493.6
2,24,53,18301.0
3,3,21,17212.1
4,24,27,17210.0
5,23,28,17210.0
6,22,30,17086.0
7,4,20,16890.0
8,11,48,16710.0
9,5,20,16708.0
