,ema_fast,ema_slow,end_value
0,13,29,74541.6
1,13,30,65327.6
2,10,30,52579.8
3,10,31,52557.7
4,14,23,49647.1
5,12,13,49481.0
6,13,14,49268.6
7,12,15,49268.6
8,16,21,49159.3
9,15,22,49159.3
