,ema_fast,ema_slow,end_value
0,7,13,17422.6
1,8,15,15736.1
2,9,10,15097.0
3,7,12,14525.7
4,8,11,14462.3
5,6,14,14151.3
6,10,14,13907.0
7,9,15,13512.9
8,7,17,13396.6
9,8,16,13295.8
