,ema_fast,ema_slow,end_value
0,22,52,16746.0
1,22,53,16599.9
2,22,25,16490.0
3,23,24,16490.0
4,18,52,16410.0
5,23,51,16371.2
6,24,50,16323.7
7,19,50,16305.0
8,17,55,16299.8
9,9,21,16157.9
