,ema_fast,ema_slow,annual_return
0,12,79,13.582574068429246
1,17,78,13.474071436699631
2,16,79,13.21014700309681
3,15,28,13.06254097615869
4,17,79,13.058116345164288
5,17,74,12.79686911389311
6,8,70,12.796793209546395
7,14,29,12.76969056961712
8,18,78,12.731733619037128
9,18,23,12.655004137996237
10,19,22,12.655004137996237
11,20,21,12.655004137996237
12,10,31,12.617846543144717
13,7,38,12.584566787006931
14,17,75,12.57616053433414
15,14,26,12.576056219836271
16,15,65,12.55933331162788
17,16,78,12.55225783884847
18,15,64,12.540229402130148
19,24,40,12.506141472021271
20,14,28,12.476165955240702
21,7,36,12.443505767155353
22,8,35,12.410251015433454
23,8,72,12.403629540162992
24,8,71,12.330836534585444
25,17,77,12.316063687895875
26,11,29,12.2878985759151
27,16,77,12.276327404954207
28,17,76,12.224585767810456
29,17,23,12.205343962267348
30,8,36,12.158225533797111
31,14,78,12.157152606471683
32,8,69,12.15522766585949
33,15,75,12.140515316866573
34,12,78,12.136764703661203
35,18,77,12.12599801665199
36,9,34,12.125911248184224
37,16,25,12.113994327435142
38,17,24,12.113994327435142
39,7,72,12.096893505065871
40,15,26,12.090562882702232
41,13,79,12.083456586530762
42,17,25,12.07188461888217
43,17,60,12.070527798493083
44,17,73,12.064225622121867
45,7,35,12.05947086359098
46,14,79,12.04348934445319
47,9,33,12.040868012096247
48,16,26,12.035073701449948
49,14,76,12.011537104790492
