,ema_fast,ema_slow,end_value
0,16,34,16301.0
1,23,25,16052.0
2,15,36,15828.4
3,14,38,15515.8
4,19,29,15489.9
5,17,32,15489.9
6,20,28,15351.6
7,9,53,15242.1
8,14,37,15220.0
9,15,35,15199.3
