,sma_fast,sma_slow,annual_return
0,1,10,9.305239295649407
1,1,11,4.247027728489837
2,1,12,10.06295218227163
3,1,13,5.75870692617118
4,1,14,6.367355025586392
5,1,15,11.668204236209222
6,1,16,-1.0433739672650606
7,1,17,1.057375469532802
8,1,18,-1.832034277163467
9,1,19,-0.13586666249591886
10,1,20,-1.6831844635082578
11,1,21,-3.341556746201488
12,1,22,-3.656765278916417
13,1,23,-2.574047807429675
14,1,24,-7.902097767829341
15,1,25,-9.220027132578124
16,1,26,-12.4005144362623
17,1,27,-8.883077196075922
18,1,28,-8.766381302420626
19,1,29,-6.930493146181593
20,1,30,-7.840382270635053
21,1,31,-0.13184552234645763
22,1,32,-5.275500368346296
23,1,33,-3.4804602406659937
24,1,34,-7.935559731121981
25,1,35,-7.886091393649061
26,1,36,-10.422563236683075
27,1,37,-13.313504906087669
28,1,38,-11.911357784689406
29,1,39,-11.723038096553225
30,1,40,-11.6003281135517
31,1,41,-11.723038096553225
32,1,42,-9.058838077035993
33,1,43,-9.563680410417952
34,1,44,-11.109410338556321
35,1,45,-10.626533219357114
36,1,46,-10.0278621740339
37,1,47,-10.0278621740339
38,1,48,-11.421518181610057
39,1,49,-15.62796783433188
40,1,50,-16.414392398306273
41,1,51,-2.773812938017935
42,1,52,-5.917708636242116
43,1,53,-3.3358257804755977
44,1,54,-4.6040852584866485
45,1,55,-6.373194612593845
46,1,56,-7.02032478218216
47,1,57,-8.852563186779108
48,1,58,-8.28584957058966
49,1,59,-7.171115240179506
50,1,60,-7.171115240179506
51,1,61,-10.408530915387447
52,1,62,-9.411289896944197
53,1,63,-8.683534734773463
54,1,64,-8.683534734773463
55,1,65,-8.123954020362605
56,1,66,-8.123954020362605
57,1,67,-8.400472508559506
58,1,68,-2.8833198392475867
59,1,69,-1.7142934821315612
60,1,70,-1.7142934821315612
61,1,71,-1.5310652119669084
62,1,72,-2.8760115841036775
63,1,73,-2.021272597583194
64,1,74,-1.3170815122228265
65,1,75,-4.725797628098895
66,1,76,-10.118121475828817
67,1,77,-8.912954538079152
68,1,78,-10.671530263171782
69,1,79,-10.671530263171782
70,1,80,-11.815236297967875
71,1,81,-11.815236297967875
72,1,82,-9.74187144726566
73,1,83,-16.31954626699858
74,1,84,-13.526333613032055
75,1,85,-16.94132264166404
76,1,86,-16.94132264166404
77,1,87,-16.94132264166404
78,1,88,-17.83875449357335
79,1,89,-17.83875449357335
80,1,90,-15.609102377304119
81,1,91,-11.640729942004619
82,1,92,-12.992860366216915
83,1,93,-11.771919749578966
84,1,94,-14.919753171189196
85,1,95,-14.919753171189196
86,1,96,-13.051412174952151
87,1,97,-13.051412174952151
88,1,98,-12.625530099069696
89,1,99,-13.068537865284974
90,1,100,-13.068537865284974
91,1,101,-13.068537865284974
92,1,102,-13.56418640271081
93,1,103,-15.846635760837152
94,1,104,-12.833033672009037
95,1,105,-7.490089679657011
96,1,106,-7.490089679657011
97,1,107,-6.184268912681819
98,1,108,-5.493523469776964
99,1,109,-5.183077911506408
100,1,110,-2.9370504854881214
101,1,111,-2.9370504854881214
102,1,112,-8.864401698001991
103,1,113,-3.015865153439426
104,1,114,-2.9929329913108176
105,1,115,-2.9929329913108176
106,1,116,-2.9929329913108176
107,1,117,-2.3430956914239918
108,1,118,-3.07701014519553
109,1,119,-2.8099301632325915
110,1,120,-2.8099301632325915
111,1,121,-2.8099301632325915
112,1,122,-7.041058019963316
113,1,123,-1.7673131384998215
114,1,124,-7.280506078412523
115,1,125,-5.780724542847156
116,1,126,-2.711437027915321
117,1,127,1.55395009409842
118,1,128,1.55395009409842
119,1,129,1.55395009409842
120,1,130,1.9025560265421662
121,1,131,1.9025560265421662
122,1,132,1.827054271534109
123,1,133,1.827054271534109
124,1,134,1.827054271534109
125,1,135,1.827054271534109
126,1,136,1.827054271534109
127,1,137,1.827054271534109
128,1,138,-1.4208286335492613
