,sma_fast,sma_slow,annual_return
0,1,10,16.973945570344043
1,1,11,6.0964475312878665
2,1,12,21.702448683622645
3,1,13,28.38177294558776
4,1,14,25.50350522111316
5,1,15,27.277354713803785
6,1,16,25.416278438688085
7,1,17,16.261235323659864
8,1,18,13.13969560152857
9,1,19,11.779263852711287
10,1,20,11.88897546049733
11,1,21,26.76566049344699
12,1,22,25.959923409319785
13,1,23,25.17156848910571
14,1,24,22.09258439895696
15,1,25,4.001037847609599
16,1,26,2.4829383885550427
17,1,27,-13.987114115433236
18,1,28,-6.903125126904594
19,1,29,-6.690191707777895
20,1,30,-5.768511202066487
21,1,31,-6.936610040860517
22,1,32,-4.664692634953379
23,1,33,-1.5449194829180835
24,1,34,1.7317704155054932
25,1,35,-5.233771861035167
26,1,36,-9.194883237586607
27,1,37,-7.963707518224912
28,1,38,-9.98284754805295
29,1,39,-7.862321090208798
30,1,40,-8.077644470060976
31,1,41,-8.431348315269616
32,1,42,-7.380801294769135
33,1,43,-6.221662018144803
34,1,44,-2.2345773053406823
35,1,45,4.044406419087446
36,1,46,5.9029482205154755
37,1,47,5.510436769618927
38,1,48,6.270385199849801
39,1,49,5.2129737981314985
40,1,50,4.70122421361933
41,1,51,0.497971377824134
42,1,52,0.497971377824134
43,1,53,0.497971377824134
44,1,54,0.3464387264192757
45,1,55,-4.931611316953372
46,1,56,-5.059920422806752
47,1,57,-6.009414321369108
48,1,58,9.463880343307286
49,1,59,-6.29326032656457
50,1,60,4.4539881259357506
51,1,61,-6.971725622677438
52,1,62,-5.915728591091281
53,1,63,-7.2479249108949375
54,1,64,-7.2479249108949375
55,1,65,-7.305740803869459
56,1,66,-6.870770992529055
57,1,67,-10.204502653741148
58,1,68,-10.55947306701895
59,1,69,-7.981887541788934
60,1,70,-7.961406891996907
61,1,71,6.763204803744255
62,1,72,8.100788818852815
63,1,73,8.678185104135155
64,1,74,8.773629552979562
65,1,75,8.242431130901164
66,1,76,7.307550454537193
67,1,77,7.073049170206075
68,1,78,3.6913593190544933
69,1,79,3.6913593190544933
70,1,80,3.6913593190544933
71,1,81,2.2743902308770636
72,1,82,2.5257431502686374
73,1,83,3.9259839108792036
74,1,84,5.116849720729796
75,1,85,4.751667051601461
76,1,86,4.932661783522393
77,1,87,5.96619458037618
78,1,88,5.506317929398578
79,1,89,14.933950351962661
80,1,90,4.721824004129296
81,1,91,10.415459022058748
82,1,92,10.29907919110153
83,1,93,10.74763096684578
84,1,94,25.54086157077175
85,1,95,-10.649574250670616
86,1,96,-10.673810958071476
87,1,97,-9.7624068310309
88,1,98,-8.973420044725744
89,1,99,-8.856546993926417
90,1,100,-8.774239191832653
91,1,101,-8.341065141743371
92,1,102,-6.779241092762442
93,1,103,-6.158425947747694
94,1,104,-4.8579098311274445
95,1,105,-4.852274008366217
96,1,106,-4.512111317391858
97,1,107,-6.670976556832733
98,1,108,-6.89074986348259
99,1,109,-7.7651163543660475
100,1,110,-8.567413770238321
101,1,111,-7.507220338654996
102,1,112,-7.027196601489178
103,1,113,-7.027196601489178
104,1,114,-7.027196601489178
105,1,115,-7.027196601489178
106,1,116,-7.027196601489178
107,1,117,-7.027196601489178
108,1,118,-8.81558420248149
109,1,119,-8.015259169003276
110,1,120,-8.015259169003276
111,1,121,-8.015259169003276
112,1,122,-8.015259169003276
113,1,123,-6.709210743568918
114,1,124,-6.709210743568918
115,1,125,-6.709210743568918
116,1,126,0.3841466156012811
117,1,127,0.3841466156012811
118,1,128,-0.905656532676534
119,1,129,-0.905656532676534
120,1,130,-0.905656532676534
121,1,131,-0.4252012895273798
122,1,132,-0.4724052189113811
123,1,133,-0.4724052189113811
124,1,134,-0.4724052189113811
125,1,135,0.41912453370951647
126,1,136,0.21608631545598248
127,1,137,0.21608631545598248
128,1,138,1.00893170189149
129,1,139,1.00893170189149
130,1,140,1.0569119194468686
131,1,141,0.30854061950313505
132,1,142,0.30854061950313505
133,1,143,0.30854061950313505
134,1,144,0.30854061950313505
135,1,145,1.0569119194468686
136,1,146,1.0569119194468686
137,1,147,-5.417236659908946
138,1,148,-5.417236659908946
139,1,149,-5.417236659908946
140,2,10,49.56533132044178
141,2,11,32.724748603552925
142,2,12,33.08424648977088
143,2,13,37.10305305443615
144,2,14,40.68748513303672
145,2,15,27.457610185336527
146,2,16,32.26717751436357
147,2,17,31.816258621144826
148,2,18,17.587969106720227
149,2,19,31.102988730895127
150,2,20,30.668394834036565
151,2,21,13.996967000267144
152,2,22,6.679499944442519
153,2,23,9.010300712172915
154,2,24,2.683787245904175
155,2,25,2.438745608277873
156,2,26,-7.357666565817156
157,2,27,-4.261252025396629
158,2,28,-6.529960603817167
159,2,29,2.720326142640808
160,2,30,4.00508123802242
161,2,31,3.3953887317927993
162,2,32,5.778188733167835
163,2,33,-2.6851787420487208
164,2,34,-2.839267217147196
165,2,35,-11.34960786559484
166,2,36,-11.517135171148057
167,2,37,-8.321159785458192
168,2,38,-1.9950565255216557
169,2,39,0.2382022739736488
170,2,40,0.38205394808817966
171,2,41,2.969870780321506
172,2,42,3.715392777592278
173,2,43,1.8277545575555938
174,2,44,7.054799980057819
175,2,45,6.770630123718364
176,2,46,7.295483300675369
177,2,47,15.355689825777057
178,2,48,14.908728649350184
179,2,49,14.908728649350184
180,2,50,12.951578285887697
181,2,51,17.092454072511824
182,2,52,16.319071873283942
183,2,53,14.590312579107213
184,2,54,15.542481378828942
185,2,55,1.7142302988432012
186,2,56,1.3885740048172979
187,2,57,-4.642799648315426
188,2,58,-4.898111176108169
189,2,59,-8.381039016301749
190,2,60,-3.930488036590866
191,2,61,-1.3676898246386016
192,2,62,-0.5593478298691102
193,2,63,-5.862768610875077
194,2,64,-8.614385503840317
195,2,65,3.939545487398831
196,2,66,11.18064705802851
197,2,67,10.522594923250649
198,2,68,16.393470548722437
199,2,69,16.399486110641668
200,2,70,17.96664662367724
201,2,71,18.391618786116222
202,2,72,18.760590455514325
203,2,73,18.760590455514325
204,2,74,19.4080086970467
205,2,75,20.236522278141102
206,2,76,20.236522278141102
207,2,77,5.975075592213193
208,2,78,19.35195505090956
209,2,79,19.35195505090956
210,2,80,18.4367191263487
211,2,81,21.175652539680975
212,2,82,20.811957199967342
213,2,83,20.5458156323114
214,2,84,21.431381917991587
215,2,85,21.8773840821725
216,2,86,19.20540801281744
217,2,87,20.407534259233977
218,2,88,20.790798313717115
219,2,89,3.4937281191492184
