,sma_fast,sma_slow,annual_return
0,1,10,3.758995693400302
1,1,11,0.6024190078984557
2,1,12,-2.212010618244026
3,1,13,1.7166636988527137
4,1,14,0.3620554420201478
5,1,15,7.255256478834762
6,1,16,3.137530873601175
7,1,17,0.31411843437104214
8,1,18,3.3431043979885042
9,1,19,5.922699826490577
10,1,20,4.014504798646052
11,1,21,6.21116322017529
12,1,22,2.596481585382835
13,1,23,1.7696054037363924
14,1,24,7.1182629692232195
15,1,25,5.134045948685146
16,1,26,6.453832641229491
17,1,27,5.580449363433926
18,1,28,4.459999946748063
19,1,29,0.5454168227078735
20,1,30,2.7972020924603735
21,1,31,0.5268699423995291
22,1,32,1.976372280569075
23,1,33,0.22555731090812386
24,1,34,0.6055554790900889
25,1,35,0.6146332842195562
26,1,36,-0.2536285122263632
27,1,37,0.6321350004646507
28,1,38,2.4551345229722905
29,1,39,-1.4777417981786616
30,1,40,-3.0496465043216627
31,1,41,-2.5329494787344884
32,1,42,-1.8275096823390533
33,1,43,-2.317611790606477
34,1,44,-1.371111620976135
35,1,45,-2.320851114911312
36,1,46,-3.3192894319643873
37,1,47,-2.3348106102937844
38,1,48,-2.530834830857811
39,1,49,-2.4250605286013016
40,1,50,-1.9940537722237477
41,1,51,-5.801299450494033
42,1,52,-7.853246218288509
43,1,53,-9.236564812411824
44,1,54,-6.332089744881363
45,1,55,-7.099610573287092
46,1,56,-6.696886280412373
47,1,57,-6.5347191106179965
48,1,58,-5.17209690411521
49,1,59,-5.697625629346898
50,1,60,-6.00617039482756
51,1,61,-5.944061105146977
52,1,62,-6.26007819755931
53,1,63,-6.099789054280821
54,1,64,-6.5573221084187265
55,1,65,-7.0051591746405615
56,1,66,-6.945537876831141
57,1,67,-6.856811326142759
58,1,68,-8.701391827868415
59,1,69,-1.407962117932175
60,1,70,-0.9473011344263969
61,1,71,-1.7906174550303182
62,1,72,-1.9865416723263636
63,1,73,-2.3246789507296683
64,1,74,-2.299064644635474
65,1,75,-1.7147887217176139
66,1,76,-2.4448109356963634
67,1,77,-1.92425206938508
68,1,78,0.31250508352713025
69,1,79,1.992126816571362
70,1,80,-7.4322974435713345
71,1,81,-5.9275091027220315
72,1,82,-7.143298256988177
73,1,83,-7.1777385814716945
74,1,84,-6.8891099032756555
75,1,85,-7.455371452730157
76,1,86,-7.574775372358383
77,1,87,-7.368681744328133
78,1,88,-6.620408942047404
79,1,89,-7.443190794762382
80,1,90,-7.558340788777951
