,sma_fast,sma_slow,annual_return
0,1,10,-2.4043363171213574
1,1,11,5.357966097327431
2,1,12,4.95588754818894
3,1,13,4.141349796757193
4,1,14,5.533678514235835
5,1,15,7.613149132709138
6,1,16,1.2185186935474732
7,1,17,0.5761704791872146
8,1,18,-0.9244541414842652
9,1,19,-2.7022902603258068
10,1,20,-0.044985308909308915
11,1,21,2.0386013474915985
12,1,22,3.687072035405998
13,1,23,3.291419692398281
14,1,24,6.274973805796691
15,1,25,7.029273227033346
16,1,26,2.47356928783717
17,1,27,2.9614571430314642
18,1,28,-0.030591215053820557
19,1,29,0.324854910425359
20,1,30,4.339961065415003
21,1,31,2.004162496548111
22,1,32,3.6490211838183177
23,1,33,1.7082087783114233
24,1,34,1.8740622200875128
25,1,35,1.4432370712075355
26,1,36,2.6346008090642514
27,1,37,5.521400434414556
28,1,38,5.333670574632995
29,1,39,4.5888900665731205
30,1,40,5.875516033945693
31,1,41,5.08781748679214
32,1,42,3.4518829804561633
33,1,43,0.5635650344351435
34,1,44,0.30457535811065833
35,1,45,3.0064341122453255
36,1,46,3.0645304615602598
37,1,47,2.2288144041778986
38,1,48,3.6002098615525444
39,1,49,3.313038102030545
40,1,50,2.691740011037899
41,1,51,6.409423660199573
42,1,52,5.7627493895799695
43,1,53,4.463969723019583
44,1,54,4.141069787629508
45,1,55,2.651440214043332
46,1,56,3.7535920842076984
47,1,57,4.1796502738373515
48,1,58,0.5241655929600613
49,1,59,6.964902681237602
50,1,60,7.569641656929789
51,1,61,7.168617550624188
52,1,62,5.8085747604025615
53,1,63,6.11922886314838
54,1,64,6.315415147030924
55,1,65,7.43841973656212
56,1,66,6.702624373765334
57,1,67,11.994426326647824
58,1,68,12.020625317528005
59,1,69,12.297556123189214
60,1,70,12.048059980275347
61,1,71,11.512587577713067
62,1,72,11.541449553571413
63,1,73,12.42697725899487
64,1,74,12.463168203054131
65,1,75,1.001471191417157
66,1,76,1.073794826072605
67,1,77,1.1827235158802063
68,1,78,1.378540893559331
69,1,79,2.0273826986891557
70,1,80,2.0862437790455206
71,1,81,12.096766690463932
72,1,82,12.400212223217762
73,1,83,12.400212223217762
74,1,84,11.981562869367117
75,1,85,11.65358895897638
76,1,86,11.985426796002486
77,1,87,11.513825193194076
78,1,88,12.038933115367827
79,1,89,10.777271268411717
80,1,90,7.864179630095483
81,1,91,10.513342810743803
82,1,92,9.760622365709901
83,1,93,10.221577330534256
84,1,94,10.889078961300276
85,1,95,10.289072574539535
86,1,96,11.057479655181332
87,1,97,11.617996171227961
88,1,98,11.819644499113188
89,1,99,12.24563017811389
90,1,100,11.009870987998225
91,1,101,11.178549425774994
92,1,102,10.88090100130152
93,1,103,11.01999204103366
94,1,104,10.981097731941968
95,1,105,12.71129329841033
96,1,106,12.573815284031879
97,1,107,12.266274654991891
98,1,108,12.122358313755138
99,1,109,12.087085876368926
100,1,110,12.295744554603102
101,1,111,11.72760819764291
102,1,112,11.479652645902698
103,1,113,11.254760678200322
104,1,114,11.538897426110832
105,1,115,11.89527994514819
106,1,116,11.931561706184677
107,1,117,0.40740200326789405
108,1,118,-1.7673557314306074
109,1,119,-1.5257435259273093
110,1,120,-0.3869874013517307
111,1,121,-0.16799478313578858
112,1,122,-0.6851059974212094
113,1,123,-0.5051508644672839
114,1,124,-0.37386572845892224
115,1,125,-0.37386572845892224
116,1,126,0.454517424263919
117,1,127,0.37485907030648774
118,1,128,0.470893039861877
119,1,129,0.8338173593284549
120,1,130,0.5117337419681462
121,1,131,0.12248164265564214
122,1,132,0.06124888762401895
123,1,133,0.5981578596084738
124,1,134,0.6392035977524716
125,1,135,0.7357857398579105
126,1,136,0.9527818422657378
127,1,137,1.3259405518974583
128,1,138,13.909223174411744
129,1,139,2.030926813202536
130,1,140,1.964076016227176
131,1,141,1.3419930260868085
132,1,142,0.9153555271438132
133,1,143,0.8605146909931959
134,1,144,0.8605146909931959
135,1,145,1.1282292387574686
136,1,146,2.02215194182086
137,1,147,2.574296025258797
138,1,148,2.240489273415914
139,1,149,2.0655438769607306
140,2,10,4.723813823528226
141,2,11,7.366056382267919
