,sma_fast,sma_slow,annual_return,sqn,trades
1332,10,82,9.212260090917248,0.8793094119638588,14
1333,10,83,8.724855694651852,0.8206973452365554,14
1334,10,84,6.0493183157253805,0.5703123980712773,10
1335,10,85,8.707089342781202,0.9414959943307583,10
1336,10,86,-0.37383666552085104,-0.16024607147867204,12
1337,10,87,0.1276048676451448,0.05465057609248213,10
1338,10,88,0.5323354964528426,0.2384007160658411,9
1339,10,89,0.3875600557692404,0.16573428816810945,9
1340,10,90,11.139093333467462,1.292950493722414,10
1341,10,91,8.696173795534262,0.8782876990867481,12
1342,10,92,8.699413911672403,1.0491584006425765,11
1343,10,93,9.55910085301296,1.2036756231669044,10
1344,10,94,7.6625967822344485,0.9110149813791176,10
1345,10,95,7.246709368555853,0.8503551093916675,11
1346,10,96,6.564431089366961,0.7434016695270157,10
1347,10,97,9.12888995736951,1.2312146470618248,8
1348,10,98,8.88414022272282,1.2194739634998903,7
1349,10,99,1.4828726095557279,0.3954580094104696,11
1350,10,100,5.4172214091688184,0.7010936247024463,8
1351,10,101,4.058036178279882,0.4837788230593887,9
1352,10,102,10.76546921732396,1.3802476566752961,9
1353,10,103,5.822596305571141,0.6886965598102104,10
1354,10,104,11.275421249829304,1.5505216712462764,9
1355,10,105,6.45199798859819,0.7914111821364109,10
1356,10,106,6.440892552180884,0.7902757786786921,10
1357,10,107,9.476507589545083,1.1457107677093312,12
1358,10,108,1.7301600582874406,0.3914285302668871,11
1359,10,109,1.913897176007631,0.42818343691381233,11
1360,10,110,3.2330271156325474,0.7042802129354766,11
1361,10,111,3.0217599816273872,0.6629129317561575,10
1362,10,112,3.6689372988433493,0.8416874939370301,9
1363,10,113,0.4797367765676669,0.14870795075338245,8
1364,10,114,4.733191211720485,1.0681908317375683,10
1365,10,115,1.7624056255285359,0.4093459393584533,10
1366,10,116,2.318301360119851,0.5429458947753038,9
1367,10,117,1.1754125275849718,0.2709250245484291,11
1368,10,118,0.2012429085366958,0.05184136677678359,11
1369,10,119,-1.5250641673852494,-0.41633153723497307,10
1370,10,120,-4.294484622225132,-1.6885410040445927,9
1371,10,121,-4.082191167489617,-1.775926964952022,9
1372,10,122,0.020475357297378444,0.005303399025459145,11
1373,10,123,-0.8256508059696075,-0.23072200335803758,9
1374,10,124,-0.9731424201293853,-0.27189194208139195,10
1375,10,125,-0.9731424201293853,-0.27189194208139195,10
1376,10,126,-2.3128500405384953,-0.8690023474137731,9
1377,10,127,-2.8073892293716107,-1.1330221840875785,7
1378,10,128,1.0318209762819048,0.2670179090353008,8
1379,10,129,2.4697368429372117,0.7397186311312339,7
1380,10,130,1.761170599029294,0.536666960238507,6
1381,10,131,1.761170599029294,0.536666960238507,6
1382,10,132,-1.6710577632702843,-0.8453543183005235,5
1383,10,133,-1.6474815771444953,-0.8351266717435196,5
1384,10,134,-1.6474815771444953,-0.8351266717435196,5
1385,10,135,-2.12932554272792,-0.9452124284367439,8
1386,10,136,1.0899630218696417,0.30071453372358214,10
1387,10,137,1.2002262007609017,0.3256476045061144,9
1388,10,138,0.8940796371399298,0.24633731536548487,9
1389,10,139,-2.5645252037978916,-1.0795159394550076,7
1390,10,140,-0.6349881370359426,-0.2582743347017835,7
1391,10,141,-0.06516643849701337,-0.02761562419376222,6
1392,10,142,1.7578422648826344,0.5035860940146457,8
1393,10,143,3.8807209343190223,1.017883954936258,9
1394,10,144,3.8807209343190223,1.017883954936258,9
1395,10,145,-0.5034489983278048,-0.18936676111270268,8
1396,10,146,0.6233401839224068,0.15023159141628875,10
1397,10,147,1.1624361107165004,0.2777403718863001,9
1398,10,148,1.090549863170015,0.2460827118948223,11
1399,10,149,1.0304571212032294,0.23422620409860792,11
1400,11,10,5.83287423429942,1.3102345468057657,108
1401,11,11,0.0,0.0,0
1402,11,12,5.252439241246823,0.6392247198283475,103
1403,11,13,-0.1385466315279078,-0.014737498169978996,77
1404,11,14,-1.6599621661899704,-0.3646301628289672,68
1405,11,15,-2.2100184590357017,-0.2899819793347031,57
1406,11,16,8.425705435660982,0.907145777307782,48
1407,11,17,7.4223066060152245,1.292749500474162,37
1408,11,18,1.6331378466949567,0.19359352469781918,47
1409,11,19,-6.690584915722289,-1.293766984723902,46
1410,11,20,3.436890039860209,0.5621420962112891,41
1411,11,21,-3.354289589370172,-0.48238307838575223,44
1412,11,22,0.9150783808200379,0.09430718873560723,44
1413,11,23,-0.3328374330511211,-0.05230757846816378,38
1414,11,24,2.2709454614049887,0.3694481917036586,34
1415,11,25,1.0269662313388568,0.1481960887527729,33
1416,11,26,7.413677157790747,0.9032882865943697,28
1417,11,27,5.30259330195392,0.6480392842398054,24
1418,11,28,4.949638305315891,0.634735038118579,31
1419,11,29,-0.5499125355464172,-0.09989123872562711,26
1420,11,30,6.711716380208434,0.9005662687729417,23
1421,11,31,8.132831457225235,1.0898316380603352,24
1422,11,32,7.467155879760326,1.2353105763696912,22
1423,11,33,7.2771005739608166,1.1807343621027326,23
1424,11,34,7.075903560792142,1.031603273622831,19
1425,11,35,5.404529486878065,0.9564868815247209,18
1426,11,36,8.81670588529503,1.4669977091524962,20
1427,11,37,7.474217375952493,1.132148759743418,23
1428,11,38,6.447920850620433,1.011722009489193,22
1429,11,39,1.2473486904862825,0.23819648171230065,25
1430,11,40,8.541124622124954,1.1026498847118889,22
1431,11,41,9.578623054415768,1.333587056269423,19
1432,11,42,9.303731603588924,1.3392527252279203,22
1433,11,43,7.910639680628415,1.102645102674566,17
1434,11,44,11.029763147777047,1.5765210832455525,21
1435,11,45,10.928622521505764,1.6731477404724417,17
1436,11,46,11.033010748176173,1.7313968302741187,12
1437,11,47,10.757589725650856,1.6007082005284756,17
1438,11,48,10.394738739448433,1.5977840498179434,13
1439,11,49,5.440220478944794,0.7857561083270047,16
1440,11,50,6.0565598055702194,0.9105520207557215,14
1441,11,51,7.724953802357276,1.1353047926970932,14
1442,11,52,6.787181271585112,0.9130673241112001,16
1443,11,53,9.64177286286206,0.9276011777097284,16
1444,11,54,12.027355879472285,1.2348580127863553,14
1445,11,55,12.101487504344293,1.2318306532546461,16
1446,11,56,12.438311033917113,1.2914613181051453,16
1447,11,57,13.86866614249804,1.529184205950946,14
1448,11,58,13.685459960516768,1.5073259505444003,13
1449,11,59,11.894665550550833,1.3101048494482743,10
1450,11,60,14.268791205383197,1.5457240667891632,12
1451,11,61,13.256040843414466,1.3654758941095315,15
1452,11,62,11.940530132523046,1.2270968697698836,13
1453,11,63,12.481479647504463,1.3352865372803138,13
1454,11,64,12.279920853701539,1.312750936498407,13
1455,11,65,12.753300252505293,1.379923541079798,14
1456,11,66,12.161017304658353,1.294226046279355,13
1457,11,67,11.10863810982885,1.0882312879801124,14
1458,11,68,10.826453349048528,1.0436967562050723,14
1459,11,69,10.792786914241937,1.0475107065059928,16
1460,11,70,11.454096444656415,1.2905278369318416,12
1461,11,71,11.713066979278286,1.3296103921124804,12
1462,11,72,12.345200790775738,1.4702746500006452,11
1463,11,73,1.8703178491817554,0.4532024839394829,11
1464,11,74,0.6127906598715306,0.12913719681457964,14
1465,11,75,1.7398392106262757,0.35604566629064427,14
1466,11,76,1.6793828647600977,0.34540629910912113,14
1467,11,77,1.818689727379979,0.3750540034648063,13
1468,11,78,1.4573579778401746,0.29775192538936585,13
1469,11,79,0.5481278440099693,0.11408616520992043,13
1470,11,80,0.4007207650260537,0.08254690024584528,14
1471,11,81,0.47655661644973657,0.09640295548710166,14
1472,11,82,-4.609279192629337,-1.378741733803358,12
1473,11,83,-1.586630344833271,-0.36511180362980067,16
1474,11,84,1.38521185072721,0.3288349472937959,12
1475,11,85,-4.323230100862927,-1.2787782883087995,14
1476,11,86,-4.017263833362277,-1.1551424952673084,11
1477,11,87,-0.06857169713395789,-0.014653000097966395,13
1478,11,88,-2.033110691286281,-0.5106370304378983,14
1479,11,89,9.409568336134086,0.9668757123042012,16
1480,11,90,5.7397027894935215,0.5667294010999061,15
1481,11,91,9.917206486618072,1.189936238453084,9
1482,11,92,9.395724858499628,1.0838878421981695,10
1483,11,93,9.263414897831954,1.0767018566846143,11
1484,11,94,8.501465517522263,0.9526080881552091,10
1485,11,95,9.395739445505214,1.101107924951072,11
1486,11,96,10.567374931748335,1.3476969054673398,9
1487,11,97,9.152100401169182,1.2587710714008993,10
1488,11,98,6.833610246358973,0.9245661845490958,9
1489,11,99,5.222816941116379,0.6341383087192439,9
1490,11,100,8.458803688824435,1.0480390782252726,10
1491,11,101,8.701088407820713,1.0600536725204803,11
1492,11,102,10.42059714753097,1.4390806714509616,9
1493,11,103,10.936613072049889,1.6300729263626637,7
1494,11,104,10.139284557308331,1.460228346587591,7
1495,11,105,8.460739488994843,1.1469757558563958,7
1496,11,106,7.780717760381789,0.9975669099224955,8
1497,11,107,0.5797241172475207,0.14418787651734366,10
1498,11,108,-1.2264767337670768,-0.34265386653209623,9
1499,11,109,0.7311110431261961,0.20829849324835983,9
1500,11,110,1.0834204127881721,0.2936292864797389,11
1501,11,111,2.4830231424773417,0.8058093767870789,5
1502,11,112,1.8155307068078579,0.5754288983814202,7
1503,11,113,2.152698247743758,0.6642622419255045,7
1504,11,114,2.152698247743758,0.6642622419255045,7
1505,11,115,2.7508287658387456,0.9187460389906146,6
1506,11,116,1.1010312003275295,0.3292851217796379,8
1507,11,117,-1.572505926842283,-0.46010170524825156,9
1508,11,118,1.1308830591607013,0.33909492051754,9
1509,11,119,-0.08672088542024343,-0.022103073321892146,11
1510,11,120,-0.41240235499618183,-0.1075243117693863,11
1511,11,121,-0.5418207059621951,-0.14353506641533598,11
1512,11,122,0.1697124547855149,0.043896046588596686,10
1513,11,123,0.08944699711557447,0.02312144212551589,10
1514,11,124,-0.052666644117279685,-0.013749325939294413,10
1515,11,125,2.0360515547223796,0.47567962704121086,10
1516,11,126,1.6773503213734349,0.39380816538682145,9
1517,11,127,1.215516847480244,0.2816528404017639,10
1518,11,128,3.41543823416042,0.8246868199937657,9
1519,11,129,3.803998109700904,0.9359132777489927,10
1520,11,130,3.3970603716039522,0.8476436044075496,8
1521,11,131,3.8518664367816235,0.9783134208832336,7
